"Toon_idx";"Toon_name";"Toon_category";"Toon_link";"Toon_update";"Toon_newupdate";"Toon_exist";"Toon_imagelink";"Toon_platform";"Toon_likes"
518;"다른 세계에서 주워왔습니다";"#판타지#학원";"https://webtoon.kakao.com/content/text/2408";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2408/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
519;"폭군에게 차이는 10가지 방법";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3627";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3627/sharing/2x/951e2b73-1496-4816-a374-92e260a5e7c5.jpg";3;0
520;"만렙 닥터 리턴즈";"#드라마";"https://webtoon.kakao.com/content/text/3632";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3632/sharing/2x/61079335-6af9-42f9-85d1-c41e93307f56.jpg";3;0
521;"흑화하는 서브 남주의 아내랍니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3567";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3567/sharing/2x/2f5c9b01-74b3-427c-9436-30b075b2ebc9.jpg";3;0
522;"공녀님은 이상형과 결혼하기 싫어요";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3337";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3337/sharing/2x/9fa37878-de4b-4bc2-ab57-8db995207755.jpg";3;0
523;"한 줄짜리 영애였을 터";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2661";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2661/sharing/2x/57f95da3-8a24-49d0-8ebf-6c870e55b40a.jpg";3;0
524;"제비가 낮게 날면";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3047";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3047/sharing/2x/845a5cba-0681-4832-87dc-64d2f54fc88e.jpg";3;0
525;"안젤리카 : 우리 아내가 달라졌어요";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3712";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3712/sharing/2x/7606d546-a5ec-4a68-a81e-df3b4f3c102e.jpg";3;0
526;"감정사는 조회수로 레벨업한다";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3659";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3659/sharing/2x/328742c5-d45d-4419-997a-22b53e17628e.jpg";3;0
527;"결혼 대행";"#로맨스";"https://webtoon.kakao.com/content/text/3183";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3183/sharing/2x/0d42b5ca-f8d8-4fcc-af9d-667d5e422bfe.jpg";3;0
528;"힐러인데 먼치킨";"#판타지#학원";"https://webtoon.kakao.com/content/text/3552";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3552/sharing/2x/6d341424-f629-45a9-8285-981a7ab462b6.jpg";3;0
529;"소설 속 악녀 황제가 되었다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2404";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2404/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
530;"우리 둘 다 처음이라서요!";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3600";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3600/sharing/2x/f27c7c11-d884-4598-b060-57ba11cb7469.jpg";3;0
531;"선량한 남자 주인공을 타락시켰다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3002";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3002/sharing/2x/7a77bfce-fa46-4b99-b4a1-d39ae09c46de.jpg";3;0
532;"거지왕자";"#로맨스";"https://webtoon.kakao.com/content/text/2739";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2739/sharing/2x/84641cdd-d7f3-4ca5-bf22-5aebebc1856c.jpg";3;0
533;"귀족 영애도 다이어트합니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3347";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3347/sharing/2x/8e33e2b2-4adc-4280-9509-ab7cd5a95079.jpg";3;0
534;"팬.티.용.사";"#판타지#학원";"https://webtoon.kakao.com/content/text/3375";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3375/sharing/2x/5e231394-3eb8-4149-8dde-05b9ceb9d859.jpg";3;0
535;"망했지만, 아파트 건물주부터 다시 시작";"#액션";"https://webtoon.kakao.com/content/text/3532";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3532/sharing/2x/fe1c274c-6df2-4cdf-85ce-28deda98ce8b.jpg";3;0
536;"고란";"#액션";"https://webtoon.kakao.com/content/text/3696";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3696/sharing/2x/f59b141c-52d1-4622-8214-f5ef2f2a317c.jpg";3;0
537;"월영후";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3585";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3585/sharing/2x/5bcfa7e3-a0f8-41d3-b8b4-28c899a2595e.jpg";3;0
538;"나의 악당들";"#판타지#학원";"https://webtoon.kakao.com/content/text/3624";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3624/sharing/2x/8a75db1b-2773-46cd-9360-1c3df81074e8.jpg";3;0
539;"아오링 도쿄";"#코미디/일상";"https://webtoon.kakao.com/content/text/2720";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2720/sharing/2x/bd15af9e-3499-4ff0-bde4-9369b6ef9665.jpg";3;0
540;"아빠, 나 이 결혼 안 할래요!";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2472";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2472/sharing/2x/8df8e7c8-5b5f-4761-9ad6-27611453361c.jpg";3;0
541;"신데렐라는 내가 아니었다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3339";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3339/sharing/2x/0eb44b31-58e8-4e08-a2d2-c5cfd322e2ca.jpg";3;0
542;"닥터 플레이어";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3399";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3399/sharing/2x/98b58253-8e82-40f7-9885-a8143bfd22a0.jpg";3;0
543;"악당의 아빠를 꼬셔라";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2378";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2378/sharing/2x/275c03be-b89d-4045-a0d7-b430258cf1a6.jpg";3;0
544;"회귀의 전설";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2790";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2790/sharing/2x/0e525dcf-c6f5-42d3-86f4-5279fe38c4ab.jpg";3;0
545;"그래서 나는 폐태자와 결혼했다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3438";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3438/sharing/2x/9be15d13-7d41-42e2-9ab5-fc9e1bc5c67b.jpg";3;0
546;"늑대 대공의 반려인간";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2778";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2778/sharing/2x/9f816b69-a6d8-4c4a-a8d2-5f0a93148c4e.jpg";3;0
547;"악당만 취급합니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3247";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3247/sharing/2x/c9cd5dc2-79ff-4c05-94d0-3f966dbfa78d.jpg";3;0
548;"엄마가 계약결혼 했다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3188";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3188/sharing/2x/884efb18-91d5-4252-a413-636917c5d481.jpg";3;0
549;"재벌과의 인터뷰";"#로맨스";"https://webtoon.kakao.com/content/text/1861";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1861/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
550;"애완 시녀";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3409";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3409/sharing/2x/8d51c584-2ea2-49f6-9857-996fa253feeb.jpg";3;0
551;"쌍둥이 언니의 파업 선언";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3448";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3448/sharing/2x/e0c26a29-c420-42aa-9fa2-84b032d0b3e9.jpg";3;0
552;"지옥에서 돌아온 성좌님";"#판타지#학원";"https://webtoon.kakao.com/content/text/2483";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2483/sharing/2x/9f38305d-bbfe-44d3-aa1d-aea0e0a32fac.jpg";3;0
553;"백의사자";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2042";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2042/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
554;"전남편이 남주가 된 것에 관하여";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3258";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3258/sharing/2x/947fcd01-662e-4595-9b25-c34fc394c258.jpg";3;0
555;"가족들이 나한테 집착한다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2780";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2780/sharing/2x/c4362b67-33bd-45fa-b2db-a1bfd9ef68fe.jpg";3;0
556;"피셔맨";"#액션";"https://webtoon.kakao.com/content/text/3301";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3301/sharing/2x/fed64e65-cf0c-44a4-9931-35d28a34762c.jpg";3;0
557;"초인주의";"#판타지#학원";"https://webtoon.kakao.com/content/text/3388";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3388/sharing/2x/38c99f80-9664-4be7-8bd9-5df61db98327.jpg";3;0
558;"그냥 악역으로 살겠습니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2475";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2475/sharing/2x/fcfe793b-d70b-47e6-b587-2ef0aff7755b.jpg";3;0
559;"죽고 싶지만 떡볶이는 먹고 싶어";"#드라마";"https://webtoon.kakao.com/content/text/2792";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2792/sharing/2x/4da74bfb-b82e-4553-bdf0-d2943d17d634.jpg";3;0
560;"악역무쌍";"#액션";"https://webtoon.kakao.com/content/text/3204";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3204/sharing/2x/ab6854ab-7457-4990-b73a-b14206d0e1e0.jpg";3;0
561;"창천무신";"#액션";"https://webtoon.kakao.com/content/text/2754";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2754/sharing/2x/07b61a0e-533f-4cf4-bfcb-be45ca9c0b47.jpg";3;0
562;"오작교는 싫습니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3115";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3115/sharing/2x/869ae03d-d7d4-4885-99e5-ff0580e257c8.jpg";3;0
563;"폭군 아빠들 때문에 폐업합니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3243";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3243/sharing/2x/bfe1a9ce-54d7-4f32-8953-d68368921cc1.jpg";3;0
564;"빼앗긴 가문의 주인이 되려 합니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3182";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3182/sharing/2x/d0612ce9-cd2c-487c-af18-0a8815e34353.jpg";3;0
565;"화룡왕";"#액션";"https://webtoon.kakao.com/content/text/2452";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2452/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
566;"손만 잡고 잘게";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3155";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3155/sharing/2x/ebac222a-6a62-4df6-bf06-2baf7f9a4e99.jpg";3;0
567;"어서 와, 귀여운 악당은 처음이지?";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3226";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3226/sharing/2x/eadec247-07b4-45ac-9835-5e855cab9eaa.jpg";3;0
568;"육식주의 헌터";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3009";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3009/sharing/2x/669392db-25f7-48c5-8c41-9c0746dea0b2.jpg";3;0
569;"내가 죽였다";"#드라마";"https://webtoon.kakao.com/content/text/2594";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2594/sharing/2x/23e80138-29a9-499e-b2cb-a58ba25dcc76.jpg";3;0
570;"메리지 B ~회귀한 영애는 가문의 원수와 결혼한다~";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3203";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3203/sharing/2x/1a80e39e-a8e1-4b42-a352-c4490d9b66db.jpg";3;0
571;"레드 앤 매드";"#로맨스";"https://webtoon.kakao.com/content/text/3227";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3227/sharing/2x/d34adb21-6cbd-4c2c-bc9d-29d229dec30b.jpg";3;0
572;"Dr.브레인";"#스릴러";"https://webtoon.kakao.com/content/text/1315";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1315/sharing/2x/f44f1453-ed96-4b77-8fbe-183e83cde49d.jpg";3;0
573;"악녀의 딸로 태어났다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3017";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3017/sharing/2x/6dc5e255-ba67-429a-b121-84e449478ce5.jpg";3;0
574;"운빨";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2959";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/2959/sharing/2x/fbe5acc3-e961-446d-8308-dd7224ba6833.jpg";3;0
575;"따봉으로 레벨업";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2809";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2809/sharing/2x/64985821-957f-462c-9b95-136f42bca63b.jpg";3;0
576;"오작교의 하녀일지";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3472";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3472/sharing/2x/f97bda19-8a41-4e1f-babd-ecad369a02a6.jpg";3;0
577;"삼류호텔 막내셰프";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2909";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2909/sharing/2x/0b13cc79-0b85-4e2a-ab44-7573555902cd.jpg";3;0
578;"재앙급 영웅님이 귀환하셨다";"#판타지#학원";"https://webtoon.kakao.com/content/text/2701";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2701/sharing/2x/17ca76fa-fca6-4cd0-ad48-210199fc5f85.jpg";3;0
579;"남편을 내 편으로 만드는 방법";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2954";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2954/sharing/2x/6eada421-1b90-45c2-984d-44ae7e6d86b6.jpg";3;0
580;"국민사형투표";"#스릴러";"https://webtoon.kakao.com/content/text/1180";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/1180/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
581;"퀴퀴한 일기";"#코미디/일상";"https://webtoon.kakao.com/content/text/1295";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1295/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
582;"결혼 사정";"#로맨스";"https://webtoon.kakao.com/content/text/3728";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3728/sharing/2x/48e1cfe5-14f4-4c3d-9fb6-bcd7f04b7724.jpg";3;0
583;"무적자";"#액션";"https://webtoon.kakao.com/content/text/3014";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3014/sharing/2x/74d433de-7993-47f6-a1ff-850855b5b3b5.jpg";3;0
584;"악역의 엔딩은 죽음뿐";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2383";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2383/sharing/2x/18cb3101-a27d-4020-bfe8-fa9cd72928d5.jpg";3;0
585;"소꿉친구가 집착 남편이 되었다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3804";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3804/sharing/2x/e45164ec-eebd-4f12-93d3-e3cdcf17dd4e.jpg";3;0
586;"미연시 게임 속 하찮은 엑스트라";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3801";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3801/sharing/2x/ba2fe83b-70fd-4986-b037-bd1a40a9cde5.jpg";3;0
587;"우당탕탕따식이";"#코미디/일상";"https://webtoon.kakao.com/content/text/3803";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3803/sharing/2x/160a624b-ff50-4ea6-a4a1-bff7f730fb7e.jpg";3;0
588;"흑막의 독 감별사가 되겠습니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3789";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3789/sharing/2x/70c6ef4d-0526-4df3-b2ea-06278ee6fd15.jpg";3;0
589;"레벨업하기 싫은 천마님";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3797";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3797/sharing/2x/b0decfb0-3d0f-4b54-87a7-994b93985937.jpg";3;0
590;"너의 죽음이 보여";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3161";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3161/sharing/2x/c5c0d912-b3d4-42e1-a3aa-13595e29fcdf.jpg";3;0
591;"SSS급 죽어야 사는 헌터";"#판타지#학원";"https://webtoon.kakao.com/content/text/2454";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2454/sharing/2x/f9c68bfe-e75c-424a-a696-c940a967356e.jpg";3;0
592;"베아트리체";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2755";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/2755/sharing/2x/1e0d56ec-13fc-4b8b-8a58-c933170a381b.jpg";3;0
593;"태양을 삼킨 꽃";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3367";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3367/sharing/2x/57f7a5b4-6092-403f-ab06-013491b3c286.jpg";3;0
594;"엘리베이터 안에서";"#로맨스";"https://webtoon.kakao.com/content/text/3783";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3783/sharing/2x/9fdde276-a5cc-4062-9a5a-a7dd95b6a94e.jpg";3;0
595;"악역 소녀는 사랑받기가 부끄러워요";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3321";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3321/sharing/2x/9491d467-d166-4075-a95e-87061c2d7572.jpg";3;0
596;"린델에선 무슨 일이?";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3206";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3206/sharing/2x/bc2aca1f-efbb-4f95-bcaf-5aa3b133dbc8.jpg";3;0
597;"바리공주";"#판타지#드라마";"https://webtoon.kakao.com/content/text/1405";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1405/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
598;"백작가의 망나니가 되었다";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2414";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2414/sharing/2x/92215878-fb43-436f-a85f-7b7087ce5e7d.jpg";3;0
599;"소녀신선";"#판타지#드라마";"https://webtoon.kakao.com/content/text/1304";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1304/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
600;"열무와 알타리";"#코미디/일상";"https://webtoon.kakao.com/content/text/1855";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1855/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
601;"서울역 네크로맨서";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2813";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2813/sharing/2x/989f6e2b-2abd-4590-8b88-a1ef3a5d9d47.jpg";3;0
602;"비뢰도";"#액션";"https://webtoon.kakao.com/content/text/2355";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2355/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
603;"차원을 넘어 이세계아이돌";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3577";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3577/sharing/2x/b032f456-5724-458c-92ec-63f8d27504f4.jpg";3;0
604;"DELETE";"#판타지#드라마";"https://webtoon.kakao.com/content/text/3717";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3717/sharing/2x/ab00ec14-02af-4721-83e5-51a1d82b3f43.jpg";3;0
605;"스포주의 하이틴";"#로맨스";"https://webtoon.kakao.com/content/text/3330";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3330/sharing/2x/e733b7d1-3ac2-4461-8b86-644c182f12a5.jpg";3;0
606;"이 결혼은 어차피 망하게 되어 있다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3066";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3066/sharing/2x/ea823080-22bd-4626-8d48-f5add154f080.jpg";3;0
607;"이것이 법이다";"#판타지#드라마";"https://webtoon.kakao.com/content/text/2671";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2671/sharing/2x/ba3e2d02-6507-4344-a604-12ea0fd0f1b5.jpg";3;0
608;"구천구검";"#액션";"https://webtoon.kakao.com/content/text/3208";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3208/sharing/2x/fe0f4301-7448-4f41-8468-5f43e6c80580.jpg";3;0
609;"살인마의 인터뷰";"#드라마";"https://webtoon.kakao.com/content/text/2973";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2973/sharing/2x/a4a7b970-1412-4da7-a3d5-1f3aa5521246.jpg";3;0
610;"용사의 어머니가 되겠습니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3391";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3391/sharing/2x/a50a3554-0d7b-4828-9030-cf9ffa1b2fd5.jpg";3;0
611;"모든 게 착각이었다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2847";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2847/sharing/2x/c93deaff-7530-4ca0-b64b-94e704b1200a.jpg";3;0
612;"옷소매 붉은 끝동";"#로맨스";"https://webtoon.kakao.com/content/text/2565";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2565/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
613;"시한부라서 파업했는데";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2913";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2913/sharing/2x/16bbbd38-a859-4cf0-9f01-ae442ccabd50.jpg";3;0
614;"여주가 내 약혼자와 바람났다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3686";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3686/sharing/2x/aa5cedd1-4ae7-4f6b-9e6d-e20ec7c31e3e.jpg";3;0
615;"내게 볕이 닿지 않아도";"#드라마";"https://webtoon.kakao.com/content/text/2928";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2928/sharing/2x/be554aad-2d28-4ebf-b3eb-93215d8a66b2.jpg";3;0
616;"환생한 암살자는 검술 천재";"#판타지#학원";"https://webtoon.kakao.com/content/text/3687";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3687/sharing/2x/e1363901-3ec3-4128-aaf5-f860dae5787c.jpg";3;0
617;"악녀 황후의 전속 시녀";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3697";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3697/sharing/2x/0ea4d912-4735-4bf2-bea3-bcdd0a67afae.jpg";3;0
618;"내 남자 주인공의 아내가 되었다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2830";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2830/sharing/2x/929f464e-9297-4794-ac86-0355f6c69973.jpg";3;0
619;"취업진담";"#로맨스";"https://webtoon.kakao.com/content/text/3724";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3724/sharing/2x/8a7e6a71-515d-41e9-a62b-a755276cc981.jpg";3;0
620;"주인공의 구원자가 될 운명입니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2890";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2890/sharing/2x/5a741c77-cbdf-4050-871d-1326a8f787b9.jpg";3;0
621;"사생아 공주로 살아남기";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2966";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2966/sharing/2x/0c930e69-5b09-4ff3-a95b-1010b383e339.jpg";3;0
622;"리라이프 플레이어";"#판타지#학원";"https://webtoon.kakao.com/content/text/3159";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3159/sharing/2x/431f4036-cf0e-4971-bc8a-4ad4a24b7b13.jpg";3;0
623;"가짜 애첩의 화려한 일상";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3274";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3274/sharing/2x/901ed81a-7fd8-4b5c-aa63-97f6b2980113.jpg";3;0
624;"공녀님의 이중생활";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/2692";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2692/sharing/2x/8de6536b-c84e-4d8f-800e-546985a78c06.jpg";3;0
625;"VR히어로";"#판타지#학원";"https://webtoon.kakao.com/content/text/3322";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3322/sharing/2x/d82e9cb1-3304-4878-a389-67746f333a54.jpg";3;0
626;"닭은 의외로 위대하다";"#판타지#드라마";"https://webtoon.kakao.com/content/text/1816";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1816/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
627;"부검의 신";"#드라마";"https://webtoon.kakao.com/content/text/3137";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3137/sharing/2x/3a5d5ca0-10df-4267-bcf9-aa46763ed032.jpg";3;0
628;"이번 인생 목표는 이층집 마련";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3747";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3747/sharing/2x/4ce84efd-43f0-4aba-9be4-b13e35380515.jpg";3;0
629;"불공정 게임";"#스릴러";"https://webtoon.kakao.com/content/text/3630";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3630/sharing/2x/50a03384-4f69-4ecd-9fd5-89d2eb19341f.jpg";3;0
630;"은동스+옹동스";"#코미디/일상";"https://webtoon.kakao.com/content/text/3592";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3592/sharing/2x/b95312bf-2aef-4939-a7a2-7240abf9560a.jpg";3;0
631;"8번째 신부";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3187";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3187/sharing/2x/6a2e9349-2ef4-4003-886d-34860ee6141c.jpg";3;0
632;"아기 신수로 환생했습니다";"#판타지#로맨스";"https://webtoon.kakao.com/content/text/3035";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3035/sharing/2x/f5f02461-4437-4148-b410-33bcd81e11fd.jpg";3;0
633;"카산드라";"#드라마";"https://webtoon.kakao.com/content/text/862";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/862/sharing/2x/2595daf2-c2fc-4306-8461-e96303a426f3.jpg";3;0
