"Toon_idx";"Toon_name";"Toon_category";"Toon_link";"Toon_update";"Toon_newupdate";"Toon_exist";"Toon_imagelink";"Toon_platform";"Toon_likes"
619;"회귀로 초월하는 대마도사";"#판타지 드라마";"https://webtoon.kakao.com/content/회귀로 초월하는 대마도사/3039";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3039/sharing/2x/e390868f-61d6-4700-8976-342b4382dd4f.jpg";3;0
620;"착한 언니는 없다";"#로맨스 판타지";"https://webtoon.kakao.com/content/착한 언니는 없다/3058";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3058/sharing/2x/a380bef5-11c9-4106-84af-4668007811b3.jpg";3;0
621;"이세계에 무지한 내가 공녀님이 되어버렸다";"#로맨스 판타지";"https://webtoon.kakao.com/content/이세계에 무지한 내가 공녀님이 되어버렸다/3478";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3478/sharing/2x/eb722a9c-883f-4807-977b-68e939cfaee4.jpg";3;0
622;"어차피 조연인데 나랑 사랑이나 해";"#로맨스 판타지";"https://webtoon.kakao.com/content/어차피 조연인데 나랑 사랑이나 해/2802";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2802/sharing/2x/9e014128-df9d-47d9-b89a-ec4801670678.jpg";3;0
623;"원님의 마법사";"#로맨스";"https://webtoon.kakao.com/content/원님의 마법사/3311";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3311/sharing/2x/1b980633-9f20-48cc-90a6-6140f411c922.jpg";3;0
624;"흑화하는 서브 남주의 아내랍니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/흑화하는 서브 남주의 아내랍니다/3567";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3567/sharing/2x/2f5c9b01-74b3-427c-9436-30b075b2ebc9.jpg";3;0
625;"쌍둥이 언니의 파업 선언";"#로맨스 판타지";"https://webtoon.kakao.com/content/쌍둥이 언니의 파업 선언/3448";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3448/sharing/2x/e0c26a29-c420-42aa-9fa2-84b032d0b3e9.jpg";3;0
626;"길동";"#액션#무협";"https://webtoon.kakao.com/content/길동/2934";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2934/sharing/2x/7285d5a0-0a71-4b20-bc1d-c6f4a1fe2c1d.jpg";3;0
627;"도깨비언덕에 왜 왔니?";"#판타지 드라마";"https://webtoon.kakao.com/content/도깨비언덕에 왜 왔니?/982";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/982/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
628;"그레이트 써전";"#드라마";"https://webtoon.kakao.com/content/그레이트 써전/3535";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3535/sharing/2x/eacd625a-31c5-4a03-b780-2a9d5ebf79d9.jpg";3;0
629;"백의사자";"#판타지 드라마";"https://webtoon.kakao.com/content/백의사자/2042";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2042/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
630;"의원귀환";"#액션#무협";"https://webtoon.kakao.com/content/의원귀환/2653";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2653/sharing/2x/3a942844-d2d8-4402-91ac-01380db814c4.jpg";3;0
631;"결혼 대행";"#로맨스";"https://webtoon.kakao.com/content/결혼 대행/3183";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3183/sharing/2x/0d42b5ca-f8d8-4fcc-af9d-667d5e422bfe.jpg";3;0
632;"시한부 대공자비의 꽃길 라이프";"#로맨스 판타지";"https://webtoon.kakao.com/content/시한부 대공자비의 꽃길 라이프/3270";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3270/sharing/2x/e537732f-d53f-44e0-aae8-10053cd129b4.jpg";3;0
633;"나를 잡아먹지 말아줘";"#로맨스 판타지";"https://webtoon.kakao.com/content/나를 잡아먹지 말아줘/2462";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2462/sharing/2x/6f3157eb-0760-4da5-accc-0f6c2e362578.jpg";3;0
634;"폭군에게 차이는 10가지 방법";"#로맨스 판타지";"https://webtoon.kakao.com/content/폭군에게 차이는 10가지 방법/3627";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3627/sharing/2x/951e2b73-1496-4816-a374-92e260a5e7c5.jpg";3;0
635;"고란";"#액션#무협";"https://webtoon.kakao.com/content/고란/3696";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3696/sharing/2x/f59b141c-52d1-4622-8214-f5ef2f2a317c.jpg";3;0
636;"우리 둘 다 처음이라서요!";"#로맨스 판타지";"https://webtoon.kakao.com/content/우리 둘 다 처음이라서요!/3600";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3600/sharing/2x/f27c7c11-d884-4598-b060-57ba11cb7469.jpg";3;0
637;"만렙 닥터 리턴즈";"#드라마";"https://webtoon.kakao.com/content/만렙 닥터 리턴즈/3632";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3632/sharing/2x/61079335-6af9-42f9-85d1-c41e93307f56.jpg";3;0
638;"악역에게 정체를 들켜버렸다";"#로맨스 판타지";"https://webtoon.kakao.com/content/악역에게 정체를 들켜버렸다/2812";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2812/sharing/2x/fd2bd635-1f87-4038-a233-e1502ee78212.jpg";3;0
639;"감정사는 조회수로 레벨업한다";"#판타지 드라마";"https://webtoon.kakao.com/content/감정사는 조회수로 레벨업한다/3659";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3659/sharing/2x/328742c5-d45d-4419-997a-22b53e17628e.jpg";3;0
640;"다른 세계에서 주워왔습니다";"#학원#판타지";"https://webtoon.kakao.com/content/다른 세계에서 주워왔습니다/2408";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2408/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
641;"공녀님은 이상형과 결혼하기 싫어요";"#로맨스 판타지";"https://webtoon.kakao.com/content/공녀님은 이상형과 결혼하기 싫어요/3337";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3337/sharing/2x/9fa37878-de4b-4bc2-ab57-8db995207755.jpg";3;0
642;"비밀 줄리엣";"#판타지 드라마";"https://webtoon.kakao.com/content/비밀 줄리엣/3572";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3572/sharing/2x/0a4fc635-b364-40ac-8827-b57366790f0c.jpg";3;0
643;"공작 부인의 비밀 의상실";"#로맨스 판타지";"https://webtoon.kakao.com/content/공작 부인의 비밀 의상실/2961";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2961/sharing/2x/fda7b65a-09a7-41f6-ba54-f85fa7482d22.jpg";3;0
644;"피셔맨";"#액션#무협";"https://webtoon.kakao.com/content/피셔맨/3301";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3301/sharing/2x/fed64e65-cf0c-44a4-9931-35d28a34762c.jpg";3;0
645;"힐러인데 먼치킨";"#학원#판타지";"https://webtoon.kakao.com/content/힐러인데 먼치킨/3552";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3552/sharing/2x/6d341424-f629-45a9-8285-981a7ab462b6.jpg";3;0
646;"하녀, 여왕이 되다";"#로맨스 판타지";"https://webtoon.kakao.com/content/하녀, 여왕이 되다/3390";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3390/sharing/2x/cd94b9cd-76ea-4698-bd2e-f5d902f6cb8b.jpg";3;0
647;"제비가 낮게 날면";"#판타지 드라마";"https://webtoon.kakao.com/content/제비가 낮게 날면/3047";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3047/sharing/2x/845a5cba-0681-4832-87dc-64d2f54fc88e.jpg";3;0
648;"한 줄짜리 영애였을 터";"#로맨스 판타지";"https://webtoon.kakao.com/content/한 줄짜리 영애였을 터/2661";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2661/sharing/2x/57f95da3-8a24-49d0-8ebf-6c870e55b40a.jpg";3;0
649;"인생, 다시 한 번!";"#드라마";"https://webtoon.kakao.com/content/인생, 다시 한 번!/3431";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3431/sharing/2x/697f1dce-8a2f-456f-a8f6-4e1cb33f889a.jpg";3;0
650;"소설 속 악녀 황제가 되었다";"#로맨스 판타지";"https://webtoon.kakao.com/content/소설 속 악녀 황제가 되었다/2404";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2404/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
651;"선량한 남자 주인공을 타락시켰다";"#로맨스 판타지";"https://webtoon.kakao.com/content/선량한 남자 주인공을 타락시켰다/3002";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3002/sharing/2x/7a77bfce-fa46-4b99-b4a1-d39ae09c46de.jpg";3;0
652;"거지왕자";"#로맨스";"https://webtoon.kakao.com/content/거지왕자/2739";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2739/sharing/2x/84641cdd-d7f3-4ca5-bf22-5aebebc1856c.jpg";3;0
653;"오작교의 하녀일지";"#로맨스 판타지";"https://webtoon.kakao.com/content/오작교의 하녀일지/3472";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3472/sharing/2x/f97bda19-8a41-4e1f-babd-ecad369a02a6.jpg";3;0
654;"팬.티.용.사";"#학원#판타지";"https://webtoon.kakao.com/content/팬.티.용.사/3375";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3375/sharing/2x/5e231394-3eb8-4149-8dde-05b9ceb9d859.jpg";3;0
655;"나의 악당들";"#학원#판타지";"https://webtoon.kakao.com/content/나의 악당들/3624";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3624/sharing/2x/8a75db1b-2773-46cd-9360-1c3df81074e8.jpg";3;0
656;"월영후";"#로맨스 판타지";"https://webtoon.kakao.com/content/월영후/3585";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3585/sharing/2x/5bcfa7e3-a0f8-41d3-b8b4-28c899a2595e.jpg";3;0
657;"귀족 영애도 다이어트합니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/귀족 영애도 다이어트합니다/3347";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3347/sharing/2x/8e33e2b2-4adc-4280-9509-ab7cd5a95079.jpg";3;0
658;"망했지만, 아파트 건물주부터 다시 시작";"#액션#무협";"https://webtoon.kakao.com/content/망했지만, 아파트 건물주부터 다시 시작/3532";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3532/sharing/2x/fe1c274c-6df2-4cdf-85ce-28deda98ce8b.jpg";3;0
659;"아빠, 나 이 결혼 안 할래요!";"#로맨스 판타지";"https://webtoon.kakao.com/content/아빠, 나 이 결혼 안 할래요!/2472";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2472/sharing/2x/8df8e7c8-5b5f-4761-9ad6-27611453361c.jpg";3;0
660;"신데렐라는 내가 아니었다";"#로맨스 판타지";"https://webtoon.kakao.com/content/신데렐라는 내가 아니었다/3339";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3339/sharing/2x/0eb44b31-58e8-4e08-a2d2-c5cfd322e2ca.jpg";3;0
661;"신마경천기";"#액션#무협";"https://webtoon.kakao.com/content/신마경천기/2327";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2327/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
662;"악당의 아빠를 꼬셔라";"#로맨스 판타지";"https://webtoon.kakao.com/content/악당의 아빠를 꼬셔라/2378";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2378/sharing/2x/275c03be-b89d-4045-a0d7-b430258cf1a6.jpg";3;0
663;"악당만 취급합니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/악당만 취급합니다/3247";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3247/sharing/2x/c9cd5dc2-79ff-4c05-94d0-3f966dbfa78d.jpg";3;0
664;"늑대 대공의 반려인간";"#로맨스 판타지";"https://webtoon.kakao.com/content/늑대 대공의 반려인간/2778";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2778/sharing/2x/9f816b69-a6d8-4c4a-a8d2-5f0a93148c4e.jpg";3;0
665;"크리스탈 아가씨는 남자다";"#로맨스 판타지";"https://webtoon.kakao.com/content/크리스탈 아가씨는 남자다/3307";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3307/sharing/2x/ccf4515b-fd2a-403a-8853-984f7b46b6b3.jpg";3;0
666;"사랑, 하고 있어";"#로맨스";"https://webtoon.kakao.com/content/사랑, 하고 있어/3132";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3132/sharing/2x/dbb4e78d-d5d7-4e0f-9cb1-4cd22f97ffdc.jpg";3;0
667;"그래서 나는 폐태자와 결혼했다";"#로맨스 판타지";"https://webtoon.kakao.com/content/그래서 나는 폐태자와 결혼했다/3438";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3438/sharing/2x/9be15d13-7d41-42e2-9ab5-fc9e1bc5c67b.jpg";3;0
668;"메리지 앤 소드";"#로맨스 판타지";"https://webtoon.kakao.com/content/메리지 앤 소드/2883";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2883/sharing/2x/de67a55d-20af-4026-a0d2-e2097e8b48fc.jpg";3;0
669;"애완 시녀";"#로맨스 판타지";"https://webtoon.kakao.com/content/애완 시녀/3409";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3409/sharing/2x/8d51c584-2ea2-49f6-9857-996fa253feeb.jpg";3;0
670;"엄마가 계약결혼 했다";"#로맨스 판타지";"https://webtoon.kakao.com/content/엄마가 계약결혼 했다/3188";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3188/sharing/2x/884efb18-91d5-4252-a413-636917c5d481.jpg";3;0
671;"재벌과의 인터뷰";"#로맨스";"https://webtoon.kakao.com/content/재벌과의 인터뷰/1861";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1861/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
672;"사신표월";"#액션#무협";"https://webtoon.kakao.com/content/사신표월/2937";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2937/sharing/2x/b6c8f53e-f4ff-4f01-8670-a2b362ccb3c0.jpg";3;0
673;"제가 죽었다고 각성하시다니요";"#로맨스 판타지";"https://webtoon.kakao.com/content/제가 죽었다고 각성하시다니요/3389";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3389/sharing/2x/8ea8ba18-2be9-4257-8b0b-6ccbfd64fbb9.jpg";3;0
674;"회귀의 전설";"#판타지 드라마";"https://webtoon.kakao.com/content/회귀의 전설/2790";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2790/sharing/2x/0e525dcf-c6f5-42d3-86f4-5279fe38c4ab.jpg";3;0
675;"지옥에서 돌아온 성좌님";"#학원#판타지";"https://webtoon.kakao.com/content/지옥에서 돌아온 성좌님/2483";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2483/sharing/2x/9f38305d-bbfe-44d3-aa1d-aea0e0a32fac.jpg";3;0
676;"초인주의";"#학원#판타지";"https://webtoon.kakao.com/content/초인주의/3388";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3388/sharing/2x/38c99f80-9664-4be7-8bd9-5df61db98327.jpg";3;0
677;"악역무쌍";"#액션#무협";"https://webtoon.kakao.com/content/악역무쌍/3204";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3204/sharing/2x/ab6854ab-7457-4990-b73a-b14206d0e1e0.jpg";3;0
678;"빼앗긴 가문의 주인이 되려 합니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/빼앗긴 가문의 주인이 되려 합니다/3182";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3182/sharing/2x/d0612ce9-cd2c-487c-af18-0a8815e34353.jpg";3;0
679;"창천무신";"#액션#무협";"https://webtoon.kakao.com/content/창천무신/2754";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2754/sharing/2x/07b61a0e-533f-4cf4-bfcb-be45ca9c0b47.jpg";3;0
680;"가족들이 나한테 집착한다";"#로맨스 판타지";"https://webtoon.kakao.com/content/가족들이 나한테 집착한다/2780";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2780/sharing/2x/85be52e0-92cd-4318-b9c9-24ecb818303f.jpg";3;0
681;"전남편이 남주가 된 것에 관하여";"#로맨스 판타지";"https://webtoon.kakao.com/content/전남편이 남주가 된 것에 관하여/3258";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3258/sharing/2x/947fcd01-662e-4595-9b25-c34fc394c258.jpg";3;0
682;"막장 피폐 소설을 고쳐 써보겠습니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/막장 피폐 소설을 고쳐 써보겠습니다/3221";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3221/sharing/2x/c6b70ae8-5732-43d8-bebc-3f9b04cac075.jpg";3;0
683;"내가 죽였다";"#드라마";"https://webtoon.kakao.com/content/내가 죽였다/2594";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2594/sharing/2x/23e80138-29a9-499e-b2cb-a58ba25dcc76.jpg";3;0
684;"죽고 싶지만 떡볶이는 먹고 싶어";"#드라마";"https://webtoon.kakao.com/content/죽고 싶지만 떡볶이는 먹고 싶어/2792";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2792/sharing/2x/4da74bfb-b82e-4553-bdf0-d2943d17d634.jpg";3;0
685;"그냥 악역으로 살겠습니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/그냥 악역으로 살겠습니다/2475";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2475/sharing/2x/fcfe793b-d70b-47e6-b587-2ef0aff7755b.jpg";3;0
686;"오작교는 싫습니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/오작교는 싫습니다/3115";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3115/sharing/2x/869ae03d-d7d4-4885-99e5-ff0580e257c8.jpg";3;0
687;"인생 2회차 만능 아이돌";"#판타지 드라마";"https://webtoon.kakao.com/content/인생 2회차 만능 아이돌/3102";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3102/sharing/2x/e7619e78-a5ac-4604-be70-30cb145a45b3.jpg";3;0
688;"폭군 아빠들 때문에 폐업합니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/폭군 아빠들 때문에 폐업합니다/3243";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3243/sharing/2x/bfe1a9ce-54d7-4f32-8953-d68368921cc1.jpg";3;0
689;"손만 잡고 잘게";"#로맨스 판타지";"https://webtoon.kakao.com/content/손만 잡고 잘게/3155";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3155/sharing/2x/ebac222a-6a62-4df6-bf06-2baf7f9a4e99.jpg";3;0
690;"화룡왕";"#액션#무협";"https://webtoon.kakao.com/content/화룡왕/2452";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2452/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
691;"병약한 남주를 꼬셔버렸다";"#로맨스 판타지";"https://webtoon.kakao.com/content/병약한 남주를 꼬셔버렸다/3063";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3063/sharing/2x/9768c194-1594-473a-9788-738943da76bc.jpg";3;0
692;"육식주의 헌터";"#판타지 드라마";"https://webtoon.kakao.com/content/육식주의 헌터/3009";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3009/sharing/2x/669392db-25f7-48c5-8c41-9c0746dea0b2.jpg";3;0
693;"어서 와, 귀여운 악당은 처음이지?";"#로맨스 판타지";"https://webtoon.kakao.com/content/어서 와, 귀여운 악당은 처음이지?/3226";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3226/sharing/2x/eadec247-07b4-45ac-9835-5e855cab9eaa.jpg";3;0
694;"메리지 B ~회귀한 영애는 가문의 원수와 결혼한다~";"#로맨스 판타지";"https://webtoon.kakao.com/content/메리지 B ~회귀한 영애는 가문의 원수와 결혼한다~/3203";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3203/sharing/2x/1a80e39e-a8e1-4b42-a352-c4490d9b66db.jpg";3;0
695;"Dr.브레인";"#공포#스릴러";"https://webtoon.kakao.com/content/Dr.브레인/1315";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1315/sharing/2x/f44f1453-ed96-4b77-8fbe-183e83cde49d.jpg";3;0
696;"레드 앤 매드";"#로맨스";"https://webtoon.kakao.com/content/레드 앤 매드/3227";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3227/sharing/2x/d34adb21-6cbd-4c2c-bc9d-29d229dec30b.jpg";3;0
697;"삼류호텔 막내셰프";"#판타지 드라마";"https://webtoon.kakao.com/content/삼류호텔 막내셰프/2909";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2909/sharing/2x/0b13cc79-0b85-4e2a-ab44-7573555902cd.jpg";3;0
698;"재앙급 영웅님이 귀환하셨다";"#학원#판타지";"https://webtoon.kakao.com/content/재앙급 영웅님이 귀환하셨다/2701";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2701/sharing/2x/17ca76fa-fca6-4cd0-ad48-210199fc5f85.jpg";3;0
699;"따봉으로 레벨업";"#판타지 드라마";"https://webtoon.kakao.com/content/따봉으로 레벨업/2809";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2809/sharing/2x/64985821-957f-462c-9b95-136f42bca63b.jpg";3;0
700;"악녀의 딸로 태어났다";"#로맨스 판타지";"https://webtoon.kakao.com/content/악녀의 딸로 태어났다/3017";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3017/sharing/2x/6dc5e255-ba67-429a-b121-84e449478ce5.jpg";3;0
701;"운빨";"#판타지 드라마";"https://webtoon.kakao.com/content/운빨/2959";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/2959/sharing/2x/fbe5acc3-e961-446d-8308-dd7224ba6833.jpg";3;0
702;"결혼 사정";"#로맨스";"https://webtoon.kakao.com/content/결혼 사정/3728";1;1;1;"https://kr-a.kakaopagecdn.com/P/C/3728/sharing/2x/48e1cfe5-14f4-4c3d-9fb6-bcd7f04b7724.jpg";3;0
703;"DELETE";"#판타지 드라마";"https://webtoon.kakao.com/content/DELETE/3717";1;1;1;"https://kr-a.kakaopagecdn.com/P/C/3717/sharing/2x/ab00ec14-02af-4721-83e5-51a1d82b3f43.jpg";3;0
704;"국민사형투표";"#공포#스릴러";"https://webtoon.kakao.com/content/국민사형투표/1180";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1180/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
705;"퀴퀴한 일기";"#코믹#일상";"https://webtoon.kakao.com/content/퀴퀴한 일기/1295";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1295/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
706;"무적자";"#액션#무협";"https://webtoon.kakao.com/content/무적자/3014";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/3014/sharing/2x/74d433de-7993-47f6-a1ff-850855b5b3b5.jpg";3;0
707;"이 결혼은 어차피 망하게 되어 있다";"#로맨스 판타지";"https://webtoon.kakao.com/content/이 결혼은 어차피 망하게 되어 있다/3066";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/3066/sharing/2x/ea823080-22bd-4626-8d48-f5add154f080.jpg";3;0
708;"이번 인생 목표는 이층집 마련";"#로맨스 판타지";"https://webtoon.kakao.com/content/이번 인생 목표는 이층집 마련/3747";1;1;1;"https://kr-a.kakaopagecdn.com/P/C/3747/sharing/2x/4ce84efd-43f0-4aba-9be4-b13e35380515.jpg";3;0
709;"저는 용사님이 아닌데요!";"#로맨스 판타지";"https://webtoon.kakao.com/content/저는 용사님이 아닌데요!/3746";1;1;1;"https://kr-a.kakaopagecdn.com/P/C/3746/sharing/2x/d8211c90-2f99-4cbb-9aa3-7d3c2a719423.jpg";3;0
710;"악역의 엔딩은 죽음뿐";"#로맨스 판타지";"https://webtoon.kakao.com/content/악역의 엔딩은 죽음뿐/2383";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/2383/sharing/2x/18cb3101-a27d-4020-bfe8-fa9cd72928d5.jpg";3;0
711;"살인마의 인터뷰";"#드라마";"https://webtoon.kakao.com/content/살인마의 인터뷰/2973";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/2973/sharing/2x/a4a7b970-1412-4da7-a3d5-1f3aa5521246.jpg";3;0
712;"신들의 알바나라";"#판타지 드라마";"https://webtoon.kakao.com/content/신들의 알바나라/3304";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/3304/sharing/2x/6aa0306e-1493-4a9b-bea9-12cb6dbf1f87.jpg";3;0
713;"카산드라";"#드라마";"https://webtoon.kakao.com/content/카산드라/862";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/862/sharing/2x/2595daf2-c2fc-4306-8461-e96303a426f3.jpg";3;0
714;"백타무적";"#액션#무협";"https://webtoon.kakao.com/content/백타무적/3713";1;1;1;"https://kr-a.kakaopagecdn.com/P/C/3713/sharing/2x/676b9bcf-94be-4959-8bbf-c972a39d5085.jpg";3;0
715;"서울역 네크로맨서";"#판타지 드라마";"https://webtoon.kakao.com/content/서울역 네크로맨서/2813";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/2813/sharing/2x/989f6e2b-2abd-4590-8b88-a1ef3a5d9d47.jpg";3;0
716;"취업진담";"#로맨스";"https://webtoon.kakao.com/content/취업진담/3724";1;1;1;"https://kr-a.kakaopagecdn.com/P/C/3724/sharing/2x/8a7e6a71-515d-41e9-a62b-a755276cc981.jpg";3;0
718;"SSS급 죽어야 사는 헌터";"#학원#판타지";"https://webtoon.kakao.com/content/SSS급 죽어야 사는 헌터/2454";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/2454/sharing/2x/f9c68bfe-e75c-424a-a696-c940a967356e.jpg";3;0
719;"백작가의 망나니가 되었다";"#판타지 드라마";"https://webtoon.kakao.com/content/백작가의 망나니가 되었다/2414";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/2414/sharing/2x/92215878-fb43-436f-a85f-7b7087ce5e7d.jpg";3;0
720;"바리공주";"#판타지 드라마";"https://webtoon.kakao.com/content/바리공주/1405";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/1405/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
722;"악녀 황후의 전속 시녀";"#로맨스 판타지";"https://webtoon.kakao.com/content/악녀 황후의 전속 시녀/3697";1;1;1;"https://kr-a.kakaopagecdn.com/P/C/3697/sharing/2x/0ea4d912-4735-4bf2-bea3-bcdd0a67afae.jpg";3;0
723;"비뢰도";"#액션#무협";"https://webtoon.kakao.com/content/비뢰도/2355";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/2355/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
724;"여주가 내 약혼자와 바람났다";"#로맨스 판타지";"https://webtoon.kakao.com/content/여주가 내 약혼자와 바람났다/3686";1;1;1;"https://kr-a.kakaopagecdn.com/P/C/3686/sharing/2x/aa5cedd1-4ae7-4f6b-9e6d-e20ec7c31e3e.jpg";3;0
725;"불공정 게임";"#공포#스릴러";"https://webtoon.kakao.com/content/불공정 게임/3630";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/3630/sharing/2x/50a03384-4f69-4ecd-9fd5-89d2eb19341f.jpg";3;0
726;"소녀신선";"#판타지 드라마";"https://webtoon.kakao.com/content/소녀신선/1304";1;0;1;"https://kr-a.kakaopagecdn.com/P/C/1304/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
